"result_creator","result_id","task_id","num_annot","inside","resized","outer","inner","wap","wtr"
"enzeobrunelic",16944,503,2,True,True,18.80958642503672,8.530371639798611,54.64880807563019,0.1632835320170329
"nepedheffewixeprir",16945,503,2,True,True,15.18649354338145,9.08918675320116,40.14953664427433,0.11318459390904012
"ixkecyn",16946,503,2,True,True,20.564312887923407,6.820423660347998,66.83369049323618,0.2120490080466651
"gelerutec",16947,503,1,False,False,"","","",""
"wawaseguadtimuj",16948,503,2,True,True,18.66732265115879,9.202540565355983,50.70240796001495,0.14893878012522851
"wawaseguadtimuj",16949,503,2,True,True,20.712846127554293,8.225221181082166,60.289275889805616,0.18491777219988123
"gelerutec",16950,503,1,False,False,"","","",""
"amweobred",16951,503,1,False,False,"","","",""
"gelerutec",16952,503,1,False,False,"","","",""
"gelerutec",16953,503,1,False,False,"","","",""
"gelerutec",16954,503,1,False,False,"","","",""
"gelerutec",16955,503,1,False,False,"","","",""
"gelerutec",16956,503,1,False,False,"","","",""
"gelerutec",16957,503,1,False,False,"","","",""
"gelerutec",16958,503,1,False,False,"","","",""
"gelerutec",16959,503,1,False,False,"","","",""
"towische",16960,139,2,True,True,11.074073238185203,1.4590673899867572,86.82447407918835,0.31850946360201277
"dotrutole",16961,139,2,True,True,9.504505225575256,1.3708701968582195,85.5766274590559,0.3101094226867476
"nepedheffewixeprir",16962,139,2,True,True,9.844766662763808,3.7635296496254464,61.77126610973552,0.19085305318398954
"neecygiw",16963,139,2,True,True,8.86903753654158,1.653945092413368,81.35147037546182,0.28408028329644036
"enzeobrunelic",16964,139,2,True,True,5.495516243167226,1.2509190546275009,77.23746051732967,0.2614494839521913
"nepedheffewixeprir",16965,139,2,True,True,11.974175201945105,4.184794227391337,65.05150328256804,0.20441373206189045
"ixkecyn",16966,139,1,False,False,"","","",""
"gelerutec",16967,139,1,False,False,"","","",""
"wawaseguadtimuj",16968,139,2,True,True,6.835475529503079,1.8427642491871117,73.0411696855116,0.2403905321714538
"wawaseguadtimuj",16969,139,1,False,False,"","","",""
"gelerutec",16970,139,1,False,False,"","","",""
"amweobred",16971,139,1,False,False,"","","",""
"gelerutec",16972,139,1,False,False,"","","",""
"gelerutec",16973,139,1,False,False,"","","",""
"gelerutec",16974,139,1,False,False,"","","",""
"gelerutec",16975,139,1,False,False,"","","",""
"gelerutec",16976,139,1,False,False,"","","",""
"gelerutec",16977,139,1,False,False,"","","",""
"gelerutec",16978,139,1,False,False,"","","",""
"gelerutec",16979,139,1,False,False,"","","",""
"towische",16980,1267,2,True,True,41.54501519578587,18.841191435429064,54.64873139018559,0.16328324733607918
"dotrutole",16981,1267,2,True,True,36.9902453842891,14.762205439535663,60.09162608635836,0.18413462553786603
"nepedheffewixeprir",16982,1267,2,True,True,31.335850117496168,13.28997002024392,57.58860866894576,0.17437985577112158
"neecygiw",16983,1267,2,False,True,29.313892354592035,12.495098325622916,57.37482360077797,0.17356020310315248
"enzeobrunelic",16984,1267,2,True,True,35.73946273440726,12.247058494726334,65.73239338895884,0.20730730018054278
"nepedheffewixeprir",16985,1267,2,True,False,23.75829444277282,13.239415778711871,44.2745529962095,0.12675260548869707
"ixkecyn",16986,1267,2,True,True,31.320896634067715,13.655692456843957,56.40069753944824,0.16985116060876512
"gelerutec",16987,1267,1,False,False,"","","",""
"wawaseguadtimuj",16988,1267,2,True,True,40.12906404323006,13.628894933853486,66.03734659953341,0.20861257147713724
"wawaseguadtimuj",16989,1267,2,True,True,35.039897165158564,12.260771215651452,65.00911187649608,0.20423451805736392
"gelerutec",16990,1267,1,False,False,"","","",""
"amweobred",16991,1267,1,False,False,"","","",""
"gelerutec",16992,1267,1,False,False,"","","",""
"gelerutec",16993,1267,1,False,False,"","","",""
"gelerutec",16994,1267,1,False,False,"","","",""
"gelerutec",16995,1267,1,False,False,"","","",""
"gelerutec",16996,1267,1,False,False,"","","",""
"gelerutec",16997,1267,1,False,False,"","","",""
"gelerutec",16998,1267,1,False,False,"","","",""
"gelerutec",16999,1267,1,False,False,"","","",""
"gelerutec",17000,680,1,False,False,"","","",""
"gelerutec",17001,680,1,False,False,"","","",""
"tehsidetegenichurgew",17002,680,2,True,True,17.41383751007452,8.367512306506802,51.94906176386508,0.15340607969795936
"gelerutec",17003,680,1,False,False,"","","",""
"gelerutec",17004,680,1,False,False,"","","",""
"gelerutec",17005,680,1,False,False,"","","",""
"gelerutec",17006,680,1,False,False,"","","",""
"gelerutec",17007,680,1,False,False,"","","",""
"gelerutec",17008,680,1,False,False,"","","",""
"gelerutec",17009,680,1,False,False,"","","",""
"ixkecyn",17010,680,2,True,True,38.410768508732616,8.519081176223555,77.82111239381541,0.26452766825917423
"gelerutec",17011,680,1,False,False,"","","",""
"gelerutec",17012,680,1,False,False,"","","",""
"gelerutec",17013,680,1,False,False,"","","",""
"gelerutec",17014,680,1,False,False,"","","",""
"gelerutec",17015,680,1,False,False,"","","",""
"gelerutec",17016,680,1,False,False,"","","",""
"oroboj",17017,680,2,True,True,32.71207140979629,8.910656279534889,72.76034229716673,0.23904187259814436
"tayteg",17018,680,1,False,False,"","","",""
"tayteg",17019,680,1,False,False,"","","",""
"gelerutec",17020,1693,1,False,False,"","","",""
"gelerutec",17021,1693,1,False,False,"","","",""
"tehsidetegenichurgew",17022,1693,2,True,True,10.809914011931832,2.897129107002336,73.19933254043903,0.24115319463261203
"gelerutec",17023,1693,1,False,False,"","","",""
"gelerutec",17024,1693,1,False,False,"","","",""
"gelerutec",17025,1693,1,False,False,"","","",""
"gelerutec",17026,1693,1,False,False,"","","",""
"gelerutec",17027,1693,1,False,False,"","","",""
"gelerutec",17028,1693,1,False,False,"","","",""
"gelerutec",17029,1693,1,False,False,"","","",""
"ixkecyn",17030,1693,2,True,True,12.715985386134635,2.032585878369968,84.01550633593621,0.3000969380920856
"gelerutec",17031,1693,1,False,False,"","","",""
"gelerutec",17032,1693,1,False,False,"","","",""
"gelerutec",17033,1693,1,False,False,"","","",""
"gelerutec",17034,1693,1,False,False,"","","",""
"gelerutec",17035,1693,1,False,False,"","","",""
"gelerutec",17036,1693,1,False,False,"","","",""
"oroboj",17037,1693,2,True,True,14.74083916522398,4.3304976383970715,70.62244835685193,0.22899468804492007
"tayteg",17038,1693,1,False,False,"","","",""
"tayteg",17039,1693,1,False,False,"","","",""
"gelerutec",17040,428,1,False,False,"","","",""
"gelerutec",17041,428,1,False,False,"","","",""
"tehsidetegenichurgew",17042,428,2,True,False,8.595602783453113,1.7569497973199204,79.55990008400433,0.2739463563886015
"gelerutec",17043,428,1,False,False,"","","",""
"gelerutec",17044,428,1,False,False,"","","",""
"gelerutec",17045,428,1,False,False,"","","",""
"gelerutec",17046,428,1,False,False,"","","",""
"gelerutec",17047,428,1,False,False,"","","",""
"gelerutec",17048,428,1,False,False,"","","",""
"gelerutec",17049,428,1,False,False,"","","",""
"ixkecyn",17050,428,2,True,True,11.78369747797091,1.715332836271796,85.44316977350671,0.30923292850642903
"gelerutec",17051,428,1,False,False,"","","",""
"gelerutec",17052,428,1,False,False,"","","",""
"gelerutec",17053,428,1,False,False,"","","",""
"gelerutec",17054,428,1,False,False,"","","",""
"gelerutec",17055,428,1,False,False,"","","",""
"gelerutec",17056,428,1,False,False,"","","",""
"oroboj",17057,428,2,True,True,10.352839022264563,2.416705549755047,76.65659106108248,0.25842491364527304
"tayteg",17058,428,1,False,False,"","","",""
"tayteg",17059,428,1,False,False,"","","",""
"gelerutec",17060,317,1,False,False,"","","",""
"gelerutec",17061,317,1,False,False,"","","",""
"tehsidetegenichurgew",17062,317,2,True,True,24.06416597812954,12.80498436853401,46.78816469196696,0.1352677855328891
"gelerutec",17063,317,1,False,False,"","","",""
"gelerutec",17064,317,1,False,False,"","","",""
"gelerutec",17065,317,1,False,False,"","","",""
"gelerutec",17066,317,1,False,False,"","","",""
"gelerutec",17067,317,1,False,False,"","","",""
"gelerutec",17068,317,1,False,False,"","","",""
"gelerutec",17069,317,1,False,False,"","","",""
"ixkecyn",17070,317,2,True,False,23.75829444277282,8.655063219557695,63.57035122868202,0.1982151065273563
"gelerutec",17071,317,1,False,False,"","","",""
"gelerutec",17072,317,1,False,False,"","","",""
"gelerutec",17073,317,1,False,False,"","","",""
"gelerutec",17074,317,1,False,False,"","","",""
"gelerutec",17075,317,1,False,False,"","","",""
"gelerutec",17076,317,1,False,False,"","","",""
"oroboj",17077,317,2,True,True,35.68960659884163,13.04585086348252,63.44635845914326,0.1977019618784438
"tayteg",17078,317,1,False,False,"","","",""
"tayteg",17079,317,1,False,False,"","","",""
"gelerutec",17080,867,1,False,False,"","","",""
"gelerutec",17081,867,1,False,False,"","","",""
"tehsidetegenichurgew",17082,867,2,True,True,7.165512177400525,0.877785218382459,87.74986076848873,0.3249990054920311
"gelerutec",17083,867,1,False,False,"","","",""
"gelerutec",17084,867,1,False,False,"","","",""
"gelerutec",17085,867,1,False,False,"","","",""
"gelerutec",17086,867,1,False,False,"","","",""
"gelerutec",17087,867,1,False,False,"","","",""
"gelerutec",17088,867,1,False,False,"","","",""
"gelerutec",17089,867,1,False,False,"","","",""
"ixkecyn",17090,867,2,True,True,16.751369225206428,2.1627386432998223,87.08918289470053,0.32034187253773166
"gelerutec",17091,867,1,False,False,"","","",""
"gelerutec",17092,867,1,False,False,"","","",""
"gelerutec",17093,867,1,False,False,"","","",""
"gelerutec",17094,867,1,False,False,"","","",""
"gelerutec",17095,867,1,False,False,"","","",""
"gelerutec",17096,867,1,False,False,"","","",""
"oroboj",17097,867,2,True,True,5.8048401406602625,0.9817676444755995,83.08708559261152,0.29437343066016197
"tayteg",17098,867,1,False,False,"","","",""
"tayteg",17099,867,1,False,False,"","","",""
"intaokbere",17100,994,2,True,True,37.504031687813296,12.099032372775822,67.73938206566913,0.21600784370721232
"intaokbere",17101,994,2,True,True,38.517625434279076,10.612059183577392,72.4488229377372,0.2375539242898516
"tayteg",17102,994,1,False,False,"","","",""
"tayteg",17103,994,2,False,False,23.75829444277282,23.7582944427728,7.476786028050138e-14,2.056116157713788e-16
"tayteg",17104,994,2,False,False,23.75829444277282,23.7582944427728,7.476786028050138e-14,2.056116157713788e-16
"tayteg",17105,994,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"tayteg",17106,994,2,False,False,23.75829444277282,23.7582944427728,7.476786028050138e-14,2.056116157713788e-16
"tayteg",17107,994,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"tayteg",17108,994,2,False,False,23.75829444277282,23.75829444277281,2.990714411220055e-14,1.028058078856894e-16
"tayteg",17109,994,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"tayteg",17110,994,2,False,False,23.75829444277282,23.75829444277281,2.990714411220055e-14,1.028058078856894e-16
"tayteg",17111,994,2,False,False,23.75829444277283,23.75829444277282,4.4860716168300806e-14,0.0
"tayteg",17112,994,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"ixkecyn",17113,994,2,True,True,33.37357031055381,13.073545911307928,60.8266487832929,0.1870569092602175
"tayteg",17114,994,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"tayteg",17115,994,2,False,False,23.75829444277282,23.7582944427728,7.476786028050138e-14,2.056116157713788e-16
"tayteg",17116,994,2,False,False,23.75829444277282,23.7582944427728,7.476786028050138e-14,2.056116157713788e-16
"tayteg",17117,994,2,False,False,23.75829444277283,23.75829444277282,4.4860716168300806e-14,0.0
"tayteg",17118,994,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"tayteg",17119,994,2,False,False,23.75829444277282,23.758294442772787,1.3458214850490247e-13,4.112232315427576e-16
"intaokbere",17120,1367,2,True,True,17.82740166869741,3.464871423214364,80.56434982727613,0.27957058855087047
"intaokbere",17121,1367,2,True,False,23.75829444277282,3.4489221370036476,85.48329239158497,0.30949601310986274
"tayteg",17122,1367,1,False,False,"","","",""
"tayteg",17123,1367,1,False,False,"","","",""
"tayteg",17124,1367,1,False,False,"","","",""
"tayteg",17125,1367,1,False,False,"","","",""
"tayteg",17126,1367,1,False,False,"","","",""
"tayteg",17127,1367,1,False,False,"","","",""
"tayteg",17128,1367,1,False,False,"","","",""
"tayteg",17129,1367,1,False,False,"","","",""
"tayteg",17130,1367,1,False,False,"","","",""
"tayteg",17131,1367,1,False,False,"","","",""
"tayteg",17132,1367,1,False,False,"","","",""
"ixkecyn",17133,1367,2,True,True,17.745754524303614,3.9407488831088724,77.79328640147794,0.26438000085666513
"tayteg",17134,1367,1,False,False,"","","",""
"tayteg",17135,1367,1,False,False,"","","",""
"tayteg",17136,1367,1,False,False,"","","",""
"tayteg",17137,1367,1,False,False,"","","",""
"tayteg",17138,1367,1,False,False,"","","",""
"tayteg",17139,1367,1,False,False,"","","",""
"intaokbere",17140,24,2,True,True,18.83019961749583,4.44634273887171,76.38717151601277,0.257034835398224
"intaokbere",17141,24,2,True,True,17.483799293047,3.332606223415413,80.93888995430912,0.28170484404314605
"tayteg",17142,24,1,False,False,"","","",""
"tayteg",17143,24,1,False,False,"","","",""
"tayteg",17144,24,1,False,False,"","","",""
"tayteg",17145,24,1,False,False,"","","",""
"tayteg",17146,24,1,False,False,"","","",""
"tayteg",17147,24,1,False,False,"","","",""
"tayteg",17148,24,1,False,False,"","","",""
"tayteg",17149,24,1,False,False,"","","",""
"tayteg",17150,24,1,False,False,"","","",""
"tayteg",17151,24,1,False,False,"","","",""
"tayteg",17152,24,1,False,False,"","","",""
"ixkecyn",17153,24,2,True,True,12.371041388825164,4.823985384028219,61.00582616766803,0.18777342428801816
"tayteg",17154,24,1,False,False,"","","",""
"tayteg",17155,24,1,False,False,"","","",""
"tayteg",17156,24,1,False,False,"","","",""
"tayteg",17157,24,1,False,False,"","","",""
"tayteg",17158,24,1,False,False,"","","",""
"tayteg",17159,24,1,False,False,"","","",""
"saekep",17160,242,1,False,False,"","","",""
"catafewechu",17161,242,2,True,True,13.875770821954989,4.097678840585747,70.46882012419677,0.22828700861109336
"vaarsichewatuquirli",17162,242,2,True,True,14.722601034165734,4.011589065578443,72.75217160154635,0.23900273756965545
"evteenan",17163,242,1,False,False,"","","",""
"detycwogotirer",17164,242,1,False,False,"","","",""
"wefirtipe",17165,242,2,True,True,13.199761200887329,4.03276306304387,69.44821196634395,0.2236316405878919
"vaarsichewatuquirli",17166,242,2,True,True,17.71399648449319,4.514515131508978,74.5144178194854,0.24758376547597719
"ixkecyn",17167,242,2,True,True,15.5115189464374,2.909669974448612,81.24187589561053,0.28344674959499305
"ryfegfeowoqes",17168,242,2,True,True,17.713996484457414,2.399145240498933,86.45621702248847,0.3159906050121929
"halahtohitynutqaxtiw",17169,242,2,True,True,11.88951751445003,3.862212611465721,67.51581713242992,0.215025514880849
"catafewechu",17170,242,2,True,True,15.320207594775672,3.8620025407266603,74.79144772135048,0.2489594042856339
"catafewechu",17171,242,2,True,True,15.126855369261566,3.7116880188831214,75.46292386436487,0.25232543461411333
"wefirtipe",17172,242,2,True,True,6.301420086344918,2.2545165092999757,64.22208837995932,0.20092679984642275
"zavpomyisab",17173,242,1,False,False,"","","",""
"catafewechu",17174,242,2,True,True,12.19011313045884,3.130761339931109,74.31720849162238,0.24660903968187017
"ryfegfeowoqes",17175,242,2,True,True,16.667365601751783,3.8801317928996313,76.72018550734964,0.2587541995564982
"fiahlamuawetulko",17176,242,2,True,True,12.197049870600223,3.8822501818710706,68.17058040216062,0.2179121608530448
"catafewechu",17177,242,2,True,True,16.50498915750598,4.021697578983074,75.6334430722475,0.2531875361344544
"ixkecyn",17178,242,2,True,True,16.459578959578224,2.1151532055786513,87.14940879852949,0.3207613936572919
"catafewechu",17179,242,2,True,True,17.244613535078,2.7042673260120047,84.31819118177893,0.30199868170753846
"saekep",17180,414,2,True,True,26.999803163859834,12.069850859646573,55.296522769460466,0.1656967049573863
"catafewechu",17181,414,6,True,False,"","","",""
"vaarsichewatuquirli",17182,414,2,True,True,24.16820125126083,12.99586573433341,46.227418419666506,0.1333510480707278
"evteenan",17183,414,1,False,False,"","","",""
"detycwogotirer",17184,414,5,False,False,"","","",""
"wefirtipe",17185,414,2,True,False,23.7582944427728,13.331167189027378,43.88836614034524,0.1254615044496269
"vaarsichewatuquirli",17186,414,2,True,True,25.51836530601756,11.82648693885916,53.654997892555755,0.15961418174575692
"ixkecyn",17187,414,2,True,True,27.663192735036173,9.474389301680166,65.75091894696378,0.2073864278052186
"ryfegfeowoqes",17188,414,2,True,True,33.39588644793443,11.427716128623542,65.78106663992936,0.20751524244812924
"halahtohitynutqaxtiw",17189,414,6,False,True,"","","",""
"catafewechu",17190,414,8,True,False,"","","",""
"catafewechu",17191,414,8,True,False,"","","",""
"wefirtipe",17192,414,2,True,False,23.7582944427728,9.91500120837578,58.26720124098852,0.1769953608730539
"zavpomyisab",17193,414,2,True,True,28.577946156053514,14.79712344928319,48.22187931742326,0.1402149228964022
"catafewechu",17194,414,6,True,False,"","","",""
"ryfegfeowoqes",17195,414,2,True,True,36.42012971739389,13.239198222186278,63.64867910982929,0.1985397170016806
"fiahlamuawetulko",17196,414,2,True,False,23.7582944427728,13.011565249275451,45.233588713126125,0.12997834088099028
"catafewechu",17197,414,6,True,False,"","","",""
"ixkecyn",17198,414,2,True,False,25.748402202193397,10.969973327196586,57.39551821098203,0.1736394563177943
"catafewechu",17199,414,6,True,False,"","","",""
"saekep",17200,2334,1,False,False,"","","",""
"catafewechu",17201,2334,4,True,False,"","","",""
"vaarsichewatuquirli",17202,2334,2,True,True,38.10955612871502,11.882566537578782,68.81998179814686,0.22080464634125294
"evteenan",17203,2334,1,False,False,"","","",""
"detycwogotirer",17204,2334,2,False,False,23.75829444277282,23.7582944427728,7.476786028050138e-14,2.056116157713788e-16
"wefirtipe",17205,2334,2,True,True,17.844358608925443,7.682389837843746,56.94779506391927,0.1719291047041786
"vaarsichewatuquirli",17206,2334,2,True,True,22.979569471325153,9.161093037198011,60.13374815994879,0.18430136268883257
"ixkecyn",17207,2334,2,True,True,39.72249546996237,9.13364055665082,77.00637774996399,0.26024167245934904
"ryfegfeowoqes",17208,2334,2,True,True,32.26028616782812,7.694695910820133,76.14808538650304,0.2558078901075172
"halahtohitynutqaxtiw",17209,2334,4,True,True,"","","",""
"catafewechu",17210,2334,4,True,False,"","","",""
"catafewechu",17211,2334,4,False,False,"","","",""
"wefirtipe",17212,2334,2,True,True,19.12960779399188,6.340560290651743,66.85472928178304,0.21214035226252634
"zavpomyisab",17213,2334,1,False,False,"","","",""
"catafewechu",17214,2334,4,True,False,"","","",""
"ryfegfeowoqes",17215,2334,2,True,True,30.425231785840733,8.705632905582066,71.38679840843977,0.2325434540361733
"fiahlamuawetulko",17216,2334,2,True,False,23.758294442772787,11.848873804689559,50.12742251666994,0.1468974034245498
"catafewechu",17217,2334,4,True,False,"","","",""
"ixkecyn",17218,2334,2,True,True,30.031947953053436,7.445494388561474,75.20808706714455,0.25104260940446327
"catafewechu",17219,2334,4,True,False,"","","",""
"wudiepegcixag",17220,2208,2,True,True,9.403093428426736,4.351646053184734,53.72112288037935,0.15985709944340798
"wefirtipe",17221,2208,2,True,True,5.520051648692699,2.075840183812073,62.39455142953799,0.19338359237288846
"catafewechu",17222,2208,1,False,False,"","","",""
"catafewechu",17223,2208,1,False,False,"","","",""
"fiahlamuawetulko",17224,2208,1,False,False,"","","",""
"wefirtipe",17225,2208,1,False,False,"","","",""
"catafewechu",17226,2208,2,True,True,10.022108048839087,3.532651637879467,64.75141137309258,0.203147390836347
"carquelihrexasorkaor",17227,2208,1,False,False,"","","",""
"fiahlamuawetulko",17228,2208,1,False,False,"","","",""
"fiahlamuawetulko",17229,2208,1,False,False,"","","",""
"ixkecyn",17230,2208,2,True,True,10.84559588597164,2.866151597252615,73.57312933851914,0.24296463929314674
"wefirtipe",17231,2208,1,False,False,"","","",""
"fiahlamuawetulko",17232,2208,1,False,False,"","","",""
"wefirtipe",17233,2208,1,False,False,"","","",""
"urhagtoapitma",17234,2208,1,False,False,"","","",""
"fiahlamuawetulko",17235,2208,1,False,False,"","","",""
"wefirtipe",17236,2208,1,False,False,"","","",""
"wawaseguadtimuj",17237,2208,1,False,False,"","","",""
"fiahlamuawetulko",17238,2208,1,False,False,"","","",""
"urhagtoapitma",17239,2208,2,True,True,12.991807195438211,4.220832383490854,67.51158387746928,0.21500694691567168
"wudiepegcixag",17240,2094,2,True,True,14.867596142555968,3.0459039909995886,79.5131374178156,0.273687922426882
"wefirtipe",17241,2094,2,True,True,4.018206774455557,1.4598290883090388,63.6696374713858,0.19862663302551847
"catafewechu",17242,2094,2,True,True,9.437536868429651,2.6254267021763953,72.18101779332969,0.2362814843120116
"catafewechu",17243,2094,2,True,True,6.635369330632594,2.2111258747773146,66.67667217000997,0.21136819375721067
"fiahlamuawetulko",17244,2094,2,True,True,8.504225823313421,2.1501080521540694,74.71718064847504,0.24858988011853533
"wefirtipe",17245,2094,2,True,True,3.6224389154912404,1.2972538692632902,64.18838524189803,0.20078596808429097
"catafewechu",17246,2094,2,True,True,7.034324659351278,2.3471148412015017,66.63340185640567,0.21118086046976417
"carquelihrexasorkaor",17247,2094,2,True,True,7.331722896045216,2.673471483166596,63.53556290829424,0.19807104688476065
"fiahlamuawetulko",17248,2094,2,True,True,8.612385901917557,2.68617725203675,68.81030085474144,0.2207613066511977
"fiahlamuawetulko",17249,2094,2,True,True,10.242744651695018,2.714856767192551,73.49483112670116,0.24258414543146897
"ixkecyn",17250,2094,2,True,True,10.98656997997391,2.356666021538565,78.5495743818658,0.26842697902101054
"wefirtipe",17251,2094,2,True,True,5.940148580971857,1.3169436281284215,77.82978640724575,0.2645737185828956
"fiahlamuawetulko",17252,2094,2,True,True,7.497871303892446,2.4220608363525806,67.6966869904103,0.21581998218739198
"wefirtipe",17253,2094,2,True,True,5.396376355078432,2.029435146760175,62.39263140254644,0.1933757649929903
"urhagtoapitma",17254,2094,2,True,False,13.36720584341022,3.3156315395829843,75.19577705001433,0.25098080922353755
"fiahlamuawetulko",17255,2094,2,True,True,4.785323747691977,2.4255596987730375,49.31252666148417,0.1440243219736922
"wefirtipe",17256,2094,2,True,True,5.356679380843703,1.9766955300416003,63.09849088391284,0.1962669382661514
"wawaseguadtimuj",17257,2094,2,True,True,9.293721929834971,2.315178382011428,75.08879220305509,0.25044435591964215
"fiahlamuawetulko",17258,2094,2,True,True,8.354876590299376,2.6188652062316122,68.65465123360043,0.22006541493413337
"urhagtoapitma",17259,2094,2,True,True,11.471531596457535,3.718948409559804,67.5810646704906,0.21531185777455805
"wudiepegcixag",17260,357,2,True,True,20.04290496362042,7.979289079181732,60.18895916702283,0.18452004488011778
"wefirtipe",17261,357,2,True,True,13.171613254497203,4.895845397760113,62.830328349577705,0.1951653249283216
"catafewechu",17262,357,4,True,False,"","","",""
"catafewechu",17263,357,4,True,False,"","","",""
"fiahlamuawetulko",17264,357,2,True,True,18.927680099104485,7.294733172868396,61.45997219588719,0.18959692412883206
"wefirtipe",17265,357,2,True,True,16.0579288723088,4.795379330548536,70.13699980438973,0.22676475247687078
"catafewechu",17266,357,4,True,False,"","","",""
"carquelihrexasorkaor",17267,357,2,True,True,20.212292285086672,6.513887765531291,67.77264214441693,0.21615427669426182
"fiahlamuawetulko",17268,357,2,True,True,19.5007867917549,7.009505860137358,64.0552664105787,0.20023036515758758
"fiahlamuawetulko",17269,357,2,True,False,23.75829444277282,5.691118991048358,76.04575949356678,0.25528465257347865
"ixkecyn",17270,357,2,True,True,18.23928822836796,6.549873947940019,64.08920202405236,0.2003719056232058
"wefirtipe",17271,357,2,True,True,10.965650708458076,4.022121930073214,63.32071814971406,0.1971828858440877
"fiahlamuawetulko",17272,357,2,True,False,23.75829444277282,4.54795920546699,80.85738344382519,0.2812386199750125
"wefirtipe",17273,357,2,True,True,11.640729106376414,3.4997095393696718,69.93565001480324,0.22584516243007513
"urhagtoapitma",17274,357,2,True,True,30.313016080700596,7.297753155468247,75.9253479230181,0.25467036421896605
"fiahlamuawetulko",17275,357,2,True,True,19.859284101760995,5.8315508396581,70.63564421669663,0.22905556020051193
"wefirtipe",17276,357,2,True,True,17.051555073570878,7.612535210867417,55.355771494023465,0.16591831647792885
"wawaseguadtimuj",17277,357,4,True,True,"","","",""
"fiahlamuawetulko",17278,357,2,True,False,23.75829444277282,6.4865351186102345,72.69780819395723,0.23874250342792672
"urhagtoapitma",17279,357,2,True,True,28.497706109396372,6.532624870881826,77.0766641855154,0.26060839710588946
"wudiepegcixag",17280,1405,2,True,False,23.7582944427728,8.501858942700043,64.21519666245958,0.20089799675720818
"wefirtipe",17281,1405,2,True,True,5.926505752095025,2.591460389438193,56.273384388058524,0.1693694826095847
"catafewechu",17282,1405,1,False,False,"","","",""
"catafewechu",17283,1405,2,True,False,14.436854791391177,2.4233790307868386,83.21394053064854,0.2951460308576408
"fiahlamuawetulko",17284,1405,1,False,False,"","","",""
"wefirtipe",17285,1405,1,False,False,"","","",""
"catafewechu",17286,1405,2,True,True,15.559703002131808,3.450444134497135,77.82448589137984,0.26454557708220805
"carquelihrexasorkaor",17287,1405,2,True,False,23.75829444277283,5.789416493591544,75.63201976666865,0.25318032780321503
"fiahlamuawetulko",17288,1405,1,False,False,"","","",""
"fiahlamuawetulko",17289,1405,1,False,False,"","","",""
"ixkecyn",17290,1405,2,True,True,11.466258282306795,2.3996347620582683,79.07220731490878,0.27126547765427256
"wefirtipe",17291,1405,1,False,False,"","","",""
"fiahlamuawetulko",17292,1405,2,True,True,10.924591785510403,4.277885173852316,60.84169314659247,0.18711700727984779
"wefirtipe",17293,1405,1,False,False,"","","",""
"urhagtoapitma",17294,1405,2,True,False,23.75829444277284,4.4889614287392225,81.10570841037479,0.2826621777645156
"fiahlamuawetulko",17295,1405,1,False,False,"","","",""
"wefirtipe",17296,1405,1,False,False,"","","",""
"wawaseguadtimuj",17297,1405,2,True,True,15.197552114127305,4.932538844089417,67.54385964892174,0.2151485459442139
"fiahlamuawetulko",17298,1405,1,False,False,"","","",""
"urhagtoapitma",17299,1405,2,True,True,18.83756451014409,5.625138106709781,70.1387188153722,0.22677261674281346
"ottowyc",17300,970,1,False,False,"","","",""
"urhagtoapitma",17301,970,1,False,False,"","","",""
"wawaseguadtimuj",17302,970,1,False,False,"","","",""
"ottowyc",17303,970,1,False,False,"","","",""
"neecygiw",17304,970,2,True,True,10.37764499600464,3.464881202302454,66.6120665754473,0.2110885368120854
"issoqovomisnaad",17305,970,1,False,False,"","","",""
"semegelusytdeagis",17306,970,1,False,False,"","","",""
"ecenivri",17307,970,2,True,True,14.16223215774745,2.6238084332084086,81.47319995899761,0.2847861526237078
"wawaseguadtimuj",17308,970,1,False,False,"","","",""
"pagwiusquech",17309,970,1,False,False,"","","",""
"issoqovomisnaad",17310,970,2,True,True,13.412313793594207,2.1273693244212817,84.13868511309865,0.3008686684189216
"issoqovomisnaad",17311,970,0,True,True,"","","",""
"pagwiusquech",17312,970,1,False,False,"","","",""
"gelerutec",17313,970,1,False,False,"","","",""
"gelerutec",17314,970,1,False,False,"","","",""
"ecenivri",17315,970,2,True,True,14.972903726180308,2.202175207676419,85.29226362535218,0.3082466664263186
"gelerutec",17316,970,1,False,False,"","","",""
"gelerutec",17317,970,1,False,False,"","","",""
"gelerutec",17318,970,1,False,False,"","","",""
"gelerutec",17319,970,1,False,False,"","","",""
"ottowyc",17320,1712,2,True,True,19.713801147678208,8.255527979487495,58.123104125660774,0.17643819804271071
"urhagtoapitma",17321,1712,2,True,True,28.783589351771145,8.846328374107085,69.26606940505583,0.22280904327997922
"wawaseguadtimuj",17322,1712,2,False,True,15.339223565201834,7.682111527593025,49.91851122751438,0.1461586203802415
"ottowyc",17323,1712,2,False,True,17.507655643155402,7.781462143393462,55.55394564528338,0.16666062955781602
