"result_creator","result_id","task_id","num_annot","inside","resized","outer","inner"
"wefirtipe",39805,826,2,True,False,23.75829444277282,10.470261761504894
"vaarsichewatuquirli",39806,826,2,True,True,30.01756598335884,12.00000918866651
"ixkecyn",39807,826,2,True,False,23.75829444277282,11.705823806527743
"ryfegfeowoqes",39808,826,2,True,True,42.28617949833394,8.51023642232829
"halahtohitynutqaxtiw",39809,826,1,False,False,"",""
"catafewechu",39810,826,2,True,True,30.85761897957376,10.196365472171523
"catafewechu",39811,826,2,True,False,23.75829444277282,10.594276161410475
"wefirtipe",39812,826,2,True,False,23.75829444277282,7.397505235372594
"zavpomyisab",39813,826,2,True,True,32.972140268485894,12.182698911535295
"catafewechu",39814,826,2,True,False,23.75829444277282,10.042100129878365
"ryfegfeowoqes",39815,826,2,True,True,37.416281628858634,8.875011563366462
"fiahlamuawetulko",39816,826,1,False,False,"",""
"catafewechu",39817,826,2,True,False,23.75829444277282,9.425778938175815
"ixkecyn",39818,826,2,True,False,23.75829444277282,10.489424744471322
"catafewechu",39819,826,2,True,False,23.75829444277282,11.392072587365396
"saekep",39820,2138,2,True,True,7.956732447760578,1.8532512871210425
"catafewechu",39821,2138,2,True,False,8.986827477211458,2.5435448820096798
"vaarsichewatuquirli",39822,2138,2,True,True,11.029961111376613,2.9250827105727195
"evteenan",39823,2138,1,False,False,"",""
"detycwogotirer",39824,2138,1,False,False,"",""
"wefirtipe",39825,2138,2,True,True,3.525323575281856,1.165990861444145
"vaarsichewatuquirli",39826,2138,2,True,True,11.030949054775073,2.2384832592515678
"ixkecyn",39827,2138,2,True,True,10.189501804618233,0.5054316371335976
"ryfegfeowoqes",39828,2138,2,True,True,9.921658251850099,1.4423686524635186
"halahtohitynutqaxtiw",39829,2138,2,True,True,6.508482610218995,2.3580145085212654
"catafewechu",39830,2138,2,True,True,7.743160565217774,1.975388397269487
"catafewechu",39831,2138,2,True,True,11.697668404280584,1.6965384112195199
"wefirtipe",39832,2138,2,True,True,4.621108036259636,1.3811237894922885
"zavpomyisab",39833,2138,2,True,True,6.888536180357199,2.4194865854260463
"catafewechu",39834,2138,2,True,True,8.804600177369029,1.5166280563411745
"ryfegfeowoqes",39835,2138,2,True,True,9.69545463257022,2.0538047928017904
"fiahlamuawetulko",39836,2138,2,True,True,9.08241919316799,2.933790337176551
"catafewechu",39837,2138,2,True,True,7.852905003154266,1.763631056447236
"ixkecyn",39838,2138,2,True,True,8.184511980181338,1.3383548138332213
"catafewechu",39839,2138,2,True,True,8.737617355366833,1.7890381298828422
"saekep",39840,965,1,False,False,"",""
"catafewechu",39841,965,4,True,True,"",""
"vaarsichewatuquirli",39842,965,2,False,True,31.2585077597986,12.23453629766494
"evteenan",39843,965,1,False,False,"",""
"detycwogotirer",39844,965,1,False,False,"",""
"wefirtipe",39845,965,1,False,False,"",""
"vaarsichewatuquirli",39846,965,2,False,True,29.351540852153892,11.017864660412124
"ixkecyn",39847,965,2,True,True,21.4583679122098,7.490750432920899
"ryfegfeowoqes",39848,965,1,False,False,"",""
"halahtohitynutqaxtiw",39849,965,1,False,False,"",""
"catafewechu",39850,965,4,True,True,"",""
"catafewechu",39851,965,4,True,True,"",""
"wefirtipe",39852,965,1,False,False,"",""
"zavpomyisab",39853,965,1,False,False,"",""
"catafewechu",39854,965,4,True,True,"",""
"ryfegfeowoqes",39855,965,1,False,False,"",""
"fiahlamuawetulko",39856,965,1,False,False,"",""
"catafewechu",39857,965,4,False,True,"",""
"ixkecyn",39858,965,2,True,True,19.1733832720217,6.085396201081437
"catafewechu",39859,965,2,True,True,22.544928394939127,7.473158099722173
"saekep",39860,2223,1,False,False,"",""
"catafewechu",39861,2223,1,False,False,"",""
"vaarsichewatuquirli",39862,2223,1,False,False,"",""
"evteenan",39863,2223,1,False,False,"",""
"detycwogotirer",39864,2223,1,False,False,"",""
"wefirtipe",39865,2223,1,False,False,"",""
"vaarsichewatuquirli",39866,2223,1,False,False,"",""
"ixkecyn",39867,2223,2,True,True,15.26565541449569,4.752132653843856
"ryfegfeowoqes",39868,2223,2,True,True,17.695023491091124,3.4067227689922284
"halahtohitynutqaxtiw",39869,2223,1,False,False,"",""
"catafewechu",39870,2223,1,False,False,"",""
"catafewechu",39871,2223,1,False,False,"",""
"wefirtipe",39872,2223,1,False,False,"",""
"zavpomyisab",39873,2223,1,False,False,"",""
"catafewechu",39874,2223,1,False,False,"",""
"ryfegfeowoqes",39875,2223,2,True,True,16.141710057837255,3.7199065465873575
"fiahlamuawetulko",39876,2223,1,False,False,"",""
"catafewechu",39877,2223,1,False,False,"",""
"ixkecyn",39878,2223,2,True,True,16.006571116007702,4.833411099545593
"catafewechu",39879,2223,1,False,False,"",""
"saekep",39880,242,1,False,False,"",""
"catafewechu",39881,242,2,True,True,13.875770821954989,4.097678840585747
"vaarsichewatuquirli",39882,242,2,True,True,14.722601034165734,4.011589065578443
"evteenan",39883,242,1,False,False,"",""
"detycwogotirer",39884,242,1,False,False,"",""
"wefirtipe",39885,242,2,True,True,13.199761200887329,4.03276306304387
"vaarsichewatuquirli",39886,242,2,True,True,17.71399648449319,4.514515131508978
"ixkecyn",39887,242,2,True,True,15.5115189464374,2.909669974448612
"ryfegfeowoqes",39888,242,2,True,True,17.713996484457414,2.399145240498933
"halahtohitynutqaxtiw",39889,242,2,True,True,11.88951751445003,3.862212611465721
"catafewechu",39890,242,2,True,True,15.320207594775672,3.8620025407266603
"catafewechu",39891,242,2,True,True,15.126855369261566,3.7116880188831214
"wefirtipe",39892,242,2,True,True,6.301420086344918,2.2545165092999757
"zavpomyisab",39893,242,1,False,False,"",""
"catafewechu",39894,242,2,True,True,12.19011313045884,3.130761339931109
"ryfegfeowoqes",39895,242,2,True,True,16.667365601751783,3.8801317928996313
"fiahlamuawetulko",39896,242,2,True,True,12.197049870600223,3.8822501818710706
"catafewechu",39897,242,2,True,True,16.50498915750598,4.021697578983074
"ixkecyn",39898,242,2,True,True,16.459578959578224,2.1151532055786513
"catafewechu",39899,242,2,True,True,17.244613535078,2.7042673260120047
"saekep",39900,1095,1,False,False,"",""
"catafewechu",39901,1095,1,False,False,"",""
"vaarsichewatuquirli",39902,1095,1,False,False,"",""
"evteenan",39903,1095,1,False,False,"",""
"detycwogotirer",39904,1095,1,False,False,"",""
"wefirtipe",39905,1095,1,False,False,"",""
"vaarsichewatuquirli",39906,1095,1,False,False,"",""
"ixkecyn",39907,1095,1,False,False,"",""
"ryfegfeowoqes",39908,1095,1,False,False,"",""
"halahtohitynutqaxtiw",39909,1095,1,False,False,"",""
"catafewechu",39910,1095,1,False,False,"",""
"catafewechu",39911,1095,1,False,False,"",""
"wefirtipe",39912,1095,2,True,True,6.792746582016663,2.089187282708781
"zavpomyisab",39913,1095,1,False,False,"",""
"catafewechu",39914,1095,1,False,False,"",""
"ryfegfeowoqes",39915,1095,1,False,False,"",""
"fiahlamuawetulko",39916,1095,1,False,False,"",""
"catafewechu",39917,1095,1,False,False,"",""
"ixkecyn",39918,1095,1,False,False,"",""
"catafewechu",39919,1095,1,False,False,"",""
"saekep",39920,1721,2,True,True,18.772664641512538,5.733801335466185
"catafewechu",39921,1721,2,True,False,23.75829444277282,5.022050649029474
"vaarsichewatuquirli",39922,1721,2,True,True,19.417962838271805,6.1466472158525525
"evteenan",39923,1721,1,False,False,"",""
"detycwogotirer",39924,1721,2,False,False,23.75829444277282,23.75829444277282
"wefirtipe",39925,1721,2,True,True,14.159143522732336,4.670354497749019
"vaarsichewatuquirli",39926,1721,2,True,True,20.636768130681343,5.44389787091665
"ixkecyn",39927,1721,2,True,True,18.809586425036716,4.8837250762789575
"ryfegfeowoqes",39928,1721,2,True,True,23.338951868351693,4.345693660516912
"halahtohitynutqaxtiw",39929,1721,2,True,True,19.778692636459134,5.057819326271096
"catafewechu",39930,1721,2,True,False,23.75829444277282,3.829878196262239
"catafewechu",39931,1721,2,True,True,20.95261471205413,4.9055920069517125
"wefirtipe",39932,1721,2,True,True,6.920791440707892,1.9505450871120094
"zavpomyisab",39933,1721,2,True,True,6.045014047928289,1.0651169161875902
"catafewechu",39934,1721,2,True,False,23.75829444277282,5.509759554836143
"ryfegfeowoqes",39935,1721,2,True,True,28.517570985428854,3.3969689091469926
"fiahlamuawetulko",39936,1721,2,True,True,15.59956959956538,5.665992846746546
"catafewechu",39937,1721,2,True,True,19.81910375192475,3.4829197480920073
"ixkecyn",39938,1721,2,True,False,23.75829444277282,5.050231197066799
"catafewechu",39939,1721,2,True,True,17.907951132392256,4.556983686349756
"saekep",39940,414,2,True,True,26.999803163859834,12.069850859646573
"catafewechu",39941,414,6,True,False,"",""
"vaarsichewatuquirli",39942,414,2,True,True,24.16820125126083,12.99586573433341
"evteenan",39943,414,1,False,False,"",""
"detycwogotirer",39944,414,5,False,False,"",""
"wefirtipe",39945,414,2,True,False,23.7582944427728,13.331167189027378
"vaarsichewatuquirli",39946,414,2,True,True,25.51836530601756,11.82648693885916
"ixkecyn",39947,414,2,True,True,27.663192735036173,9.474389301680166
"ryfegfeowoqes",39948,414,2,True,True,33.39588644793443,11.427716128623542
"halahtohitynutqaxtiw",39949,414,6,False,True,"",""
"catafewechu",39950,414,8,True,False,"",""
"catafewechu",39951,414,8,True,False,"",""
"wefirtipe",39952,414,2,True,False,23.7582944427728,9.91500120837578
"zavpomyisab",39953,414,2,True,True,28.577946156053514,14.79712344928319
"catafewechu",39954,414,6,True,False,"",""
"ryfegfeowoqes",39955,414,2,True,True,36.42012971739389,13.239198222186278
"fiahlamuawetulko",39956,414,2,True,False,23.7582944427728,13.011565249275451
"catafewechu",39957,414,6,True,False,"",""
"ixkecyn",39958,414,2,True,False,25.748402202193397,10.969973327196586
"catafewechu",39959,414,6,True,False,"",""
"saekep",39960,2117,2,False,True,26.196954303511728,9.257973985694976
"catafewechu",39961,2117,2,True,True,23.195205759326978,7.259136278950444
"vaarsichewatuquirli",39962,2117,2,True,True,29.64743248548706,11.175205323373044
"evteenan",39963,2117,1,False,False,"",""
"detycwogotirer",39964,2117,1,False,False,"",""
"wefirtipe",39965,2117,2,True,True,15.438984701121186,7.978461123199777
"vaarsichewatuquirli",39966,2117,2,True,True,28.28463890507177,8.333108647047741
"ixkecyn",39967,2117,2,True,True,16.713419905897737,7.188270819186366
"ryfegfeowoqes",39968,2117,2,True,True,28.61834010148058,6.8256095505486085
"halahtohitynutqaxtiw",39969,2117,2,True,True,20.791729216919386,8.67752994251046
"catafewechu",39970,2117,2,True,True,20.69528802128299,6.88418814944555
"catafewechu",39971,2117,2,True,True,25.426339470069298,9.10211937527868
"wefirtipe",39972,2117,2,True,True,13.697808825993208,6.52142913806436
"zavpomyisab",39973,2117,1,False,False,"",""
"catafewechu",39974,2117,2,True,True,22.111395705572455,6.00256694469369
"ryfegfeowoqes",39975,2117,2,True,True,32.23716975337509,7.150456926360358
"fiahlamuawetulko",39976,2117,2,True,True,24.957980503226096,7.44025710057866
"catafewechu",39977,2117,2,True,True,24.770492189015894,9.841683676152032
"ixkecyn",39978,2117,2,True,True,28.41137875726313,9.52121226728892
"catafewechu",39979,2117,2,True,True,16.41501294491,6.10701132266873
"saekep",39980,2334,1,False,False,"",""
"catafewechu",39981,2334,4,True,False,"",""
"vaarsichewatuquirli",39982,2334,2,True,True,38.10955612871502,11.882566537578782
"evteenan",39983,2334,1,False,False,"",""
"detycwogotirer",39984,2334,2,False,False,23.75829444277282,23.7582944427728
"wefirtipe",39985,2334,2,True,True,17.844358608925443,7.682389837843746
"vaarsichewatuquirli",39986,2334,2,True,True,22.979569471325153,9.161093037198011
"ixkecyn",39987,2334,2,True,True,39.72249546996237,9.13364055665082
"ryfegfeowoqes",39988,2334,2,True,True,32.26028616782812,7.694695910820133
"halahtohitynutqaxtiw",39989,2334,4,True,True,"",""
"catafewechu",39990,2334,4,True,False,"",""
"catafewechu",39991,2334,4,False,False,"",""
"wefirtipe",39992,2334,2,True,True,19.12960779399188,6.340560290651743
"zavpomyisab",39993,2334,1,False,False,"",""
"catafewechu",39994,2334,4,True,False,"",""
"ryfegfeowoqes",39995,2334,2,True,True,30.425231785840733,8.705632905582066
"fiahlamuawetulko",39996,2334,2,True,False,23.758294442772787,11.848873804689559
"catafewechu",39997,2334,4,True,False,"",""
"ixkecyn",39998,2334,2,True,True,30.031947953053436,7.445494388561474
"catafewechu",39999,2334,4,True,False,"",""
"wudiepegcixag",40000,581,1,False,False,"",""
"wefirtipe",40001,581,1,False,False,"",""
"catafewechu",40002,581,1,False,False,"",""
"catafewechu",40003,581,1,False,False,"",""
"fiahlamuawetulko",40004,581,1,False,False,"",""
"wefirtipe",40005,581,2,True,True,2.7319103860733662,0.9346446179569887
"catafewechu",40006,581,1,False,False,"",""
"carquelihrexasorkaor",40007,581,1,False,False,"",""
"fiahlamuawetulko",40008,581,1,False,False,"",""
"fiahlamuawetulko",40009,581,1,False,False,"",""
"ixkecyn",40010,581,2,True,True,17.277968718081613,5.792332150373645
"wefirtipe",40011,581,1,False,False,"",""
"fiahlamuawetulko",40012,581,1,False,False,"",""
"wefirtipe",40013,581,1,False,False,"",""
"urhagtoapitma",40014,581,1,False,False,"",""
"fiahlamuawetulko",40015,581,1,False,False,"",""
"wefirtipe",40016,581,1,False,False,"",""
"wawaseguadtimuj",40017,581,1,False,False,"",""
"fiahlamuawetulko",40018,581,1,False,False,"",""
"urhagtoapitma",40019,581,1,False,False,"",""
"wudiepegcixag",40020,782,2,True,False,23.75829444277282,8.311238909213282
"wefirtipe",40021,782,2,True,True,12.298625402083957,5.25860196170553
"catafewechu",40022,782,2,True,True,23.437310979715335,6.40994060939093
"catafewechu",40023,782,2,True,True,21.78704007411478,7.864014314311647
"fiahlamuawetulko",40024,782,2,True,True,23.393454770204908,7.706431050195131
"wefirtipe",40025,782,2,True,True,14.448123329347215,7.188431310109472
"catafewechu",40026,782,2,True,True,22.118727506261845,5.683650506200564
"carquelihrexasorkaor",40027,782,2,True,False,23.75829444277282,7.810652498274673
"fiahlamuawetulko",40028,782,2,True,False,23.75829444277282,7.265814114505296
"fiahlamuawetulko",40029,782,1,False,False,"",""
"ixkecyn",40030,782,2,False,True,17.410750449908136,7.665590704842819
"wefirtipe",40031,782,2,True,True,20.003043822360862,6.572317031415707
"fiahlamuawetulko",40032,782,1,False,False,"",""
"wefirtipe",40033,782,2,True,True,16.46774968766986,4.960278570011007
"urhagtoapitma",40034,782,2,True,True,29.550564167933917,11.781965823229791
"fiahlamuawetulko",40035,782,2,True,True,18.435785777984922,7.6660621829585605
"wefirtipe",40036,782,2,True,True,18.613656551078506,7.558754453177489
"wawaseguadtimuj",40037,782,2,False,True,19.775815728415218,8.263516768488168
"fiahlamuawetulko",40038,782,2,True,True,14.84000416247012,6.108645897370835
"urhagtoapitma",40039,782,2,True,True,31.37003660427298,9.438068131191326
"wudiepegcixag",40040,2351,2,True,True,15.816156865961558,3.6881966830522335
"wefirtipe",40041,2351,1,False,False,"",""
"catafewechu",40042,2351,4,True,True,"",""
"catafewechu",40043,2351,4,True,True,"",""
"fiahlamuawetulko",40044,2351,2,True,True,4.035952136487283,1.5469532967810564
"wefirtipe",40045,2351,2,True,True,9.325520616098082,3.458317133098602
"catafewechu",40046,2351,4,True,True,"",""
"carquelihrexasorkaor",40047,2351,1,False,False,"",""
"fiahlamuawetulko",40048,2351,1,False,False,"",""
"fiahlamuawetulko",40049,2351,2,True,True,9.54894289975256,4.300604038716019
"ixkecyn",40050,2351,2,True,True,10.636846622024288,3.0182988825068517
"wefirtipe",40051,2351,1,False,False,"",""
"fiahlamuawetulko",40052,2351,1,False,False,"",""
"wefirtipe",40053,2351,1,False,False,"",""
"urhagtoapitma",40054,2351,1,False,False,"",""
"fiahlamuawetulko",40055,2351,1,False,False,"",""
"wefirtipe",40056,2351,1,False,False,"",""
"wawaseguadtimuj",40057,2351,1,False,False,"",""
"fiahlamuawetulko",40058,2351,1,False,False,"",""
"urhagtoapitma",40059,2351,1,False,False,"",""
"wudiepegcixag",40060,1113,1,False,False,"",""
"wefirtipe",40061,1113,1,False,False,"",""
"catafewechu",40062,1113,1,False,False,"",""
"catafewechu",40063,1113,1,False,False,"",""
"fiahlamuawetulko",40064,1113,1,False,False,"",""
"wefirtipe",40065,1113,1,False,False,"",""
"catafewechu",40066,1113,1,False,False,"",""
"catafewechu",40067,1113,0,True,True,"",""
"fiahlamuawetulko",40068,1113,1,False,False,"",""
"fiahlamuawetulko",40069,1113,1,False,False,"",""
"ixkecyn",40070,1113,1,False,False,"",""
"wefirtipe",40071,1113,1,False,False,"",""
"fiahlamuawetulko",40072,1113,1,False,False,"",""
"wefirtipe",40073,1113,1,False,False,"",""
"urhagtoapitma",40074,1113,1,False,False,"",""
"fiahlamuawetulko",40075,1113,1,False,False,"",""
"wefirtipe",40076,1113,1,False,False,"",""
"wawaseguadtimuj",40077,1113,1,False,False,"",""
"fiahlamuawetulko",40078,1113,1,False,False,"",""
"urhagtoapitma",40079,1113,1,False,False,"",""
"wudiepegcixag",40080,2208,2,True,True,9.403093428426736,4.351646053184734
"wefirtipe",40081,2208,2,True,True,5.520051648692699,2.075840183812073
"catafewechu",40082,2208,1,False,False,"",""
"catafewechu",40083,2208,1,False,False,"",""
"fiahlamuawetulko",40084,2208,1,False,False,"",""
"wefirtipe",40085,2208,1,False,False,"",""
"catafewechu",40086,2208,2,True,True,10.022108048839087,3.532651637879467
"carquelihrexasorkaor",40087,2208,1,False,False,"",""
"fiahlamuawetulko",40088,2208,1,False,False,"",""
"fiahlamuawetulko",40089,2208,1,False,False,"",""
"ixkecyn",40090,2208,2,True,True,10.84559588597164,2.866151597252615
"wefirtipe",40091,2208,1,False,False,"",""
"fiahlamuawetulko",40092,2208,1,False,False,"",""
"wefirtipe",40093,2208,1,False,False,"",""
"urhagtoapitma",40094,2208,1,False,False,"",""
"fiahlamuawetulko",40095,2208,1,False,False,"",""
"wefirtipe",40096,2208,1,False,False,"",""
"wawaseguadtimuj",40097,2208,1,False,False,"",""
"fiahlamuawetulko",40098,2208,1,False,False,"",""
"urhagtoapitma",40099,2208,2,True,True,12.991807195438211,4.220832383490854
"wudiepegcixag",40100,620,4,True,True,"",""
"wefirtipe",40101,620,2,True,True,8.87021794592609,2.6895397234540526
"catafewechu",40102,620,2,True,True,15.976704065569008,5.311085467452853
"catafewechu",40103,620,2,True,True,15.925433370155494,4.024013401074678
"fiahlamuawetulko",40104,620,2,True,False,15.345199793438967,4.1197443523548
"wefirtipe",40105,620,2,True,True,4.283002387723346,1.1385878912231486
"catafewechu",40106,620,3,False,False,"",""
"carquelihrexasorkaor",40107,620,2,True,True,16.23869190315259,4.86987648755831
"fiahlamuawetulko",40108,620,2,True,True,16.096244484978588,6.43360352000205
"fiahlamuawetulko",40109,620,2,False,True,16.81582609661273,4.336030694731039
"ixkecyn",40110,620,2,True,True,12.750572556814921,1.5798498406159487
"wefirtipe",40111,620,2,True,True,3.761144793365694,1.236958141950125
"fiahlamuawetulko",40112,620,2,True,True,14.680746506104363,5.732101724511239
"wefirtipe",40113,620,2,True,True,5.389855382333856,1.535310480348825
"urhagtoapitma",40114,620,2,True,True,23.951273896618314,4.546565203284647
"fiahlamuawetulko",40115,620,1,False,False,"",""
"wefirtipe",40116,620,2,True,True,13.978012021350652,3.9066649959028146
"wawaseguadtimuj",40117,620,2,True,True,20.164734359255018,6.713765935880243
"fiahlamuawetulko",40118,620,2,False,True,14.39280081446331,6.737037291435179
"urhagtoapitma",40119,620,2,True,True,19.97528875433622,7.6169698138225534
"wudiepegcixag",40120,536,1,False,False,"",""
"wefirtipe",40121,536,2,False,True,20.37916315507755,10.689190380918687
"catafewechu",40122,536,1,False,False,"",""
"catafewechu",40123,536,1,False,False,"",""
"fiahlamuawetulko",40124,536,1,False,False,"",""
"wefirtipe",40125,536,1,False,False,"",""
"catafewechu",40126,536,1,False,False,"",""
"carquelihrexasorkaor",40127,536,1,False,False,"",""
"fiahlamuawetulko",40128,536,1,False,False,"",""
"fiahlamuawetulko",40129,536,1,False,False,"",""
"ixkecyn",40130,536,1,False,False,"",""
"wefirtipe",40131,536,2,True,True,4.982466847415058,1.6883551870146747
"fiahlamuawetulko",40132,536,1,False,False,"",""
"wefirtipe",40133,536,1,False,False,"",""
"urhagtoapitma",40134,536,1,False,False,"",""
"fiahlamuawetulko",40135,536,1,False,False,"",""
"wefirtipe",40136,536,1,False,False,"",""
"wawaseguadtimuj",40137,536,1,False,False,"",""
"fiahlamuawetulko",40138,536,1,False,False,"",""
"urhagtoapitma",40139,536,1,False,False,"",""
"wudiepegcixag",40140,2094,2,True,True,14.867596142555968,3.0459039909995886
"wefirtipe",40141,2094,2,True,True,4.018206774455557,1.4598290883090388
"catafewechu",40142,2094,2,True,True,9.437536868429651,2.6254267021763953
"catafewechu",40143,2094,2,True,True,6.635369330632594,2.2111258747773146
"fiahlamuawetulko",40144,2094,2,True,True,8.504225823313421,2.1501080521540694
"wefirtipe",40145,2094,2,True,True,3.6224389154912404,1.2972538692632902
"catafewechu",40146,2094,2,True,True,7.034324659351278,2.3471148412015017
"carquelihrexasorkaor",40147,2094,2,True,True,7.331722896045216,2.673471483166596
"fiahlamuawetulko",40148,2094,2,True,True,8.612385901917557,2.68617725203675
"fiahlamuawetulko",40149,2094,2,True,True,10.242744651695018,2.714856767192551
"ixkecyn",40150,2094,2,True,True,10.98656997997391,2.356666021538565
"wefirtipe",40151,2094,2,True,True,5.940148580971857,1.3169436281284215
"fiahlamuawetulko",40152,2094,2,True,True,7.497871303892446,2.4220608363525806
"wefirtipe",40153,2094,2,True,True,5.396376355078432,2.029435146760175
"urhagtoapitma",40154,2094,2,True,False,13.36720584341022,3.3156315395829843
"fiahlamuawetulko",40155,2094,2,True,True,4.785323747691977,2.4255596987730375
"wefirtipe",40156,2094,2,True,True,5.356679380843703,1.9766955300416003
"wawaseguadtimuj",40157,2094,2,True,True,9.293721929834971,2.315178382011428
"fiahlamuawetulko",40158,2094,2,True,True,8.354876590299376,2.6188652062316122
"urhagtoapitma",40159,2094,2,True,True,11.471531596457535,3.718948409559804
"wudiepegcixag",40160,357,2,True,True,20.04290496362042,7.979289079181732
"wefirtipe",40161,357,2,True,True,13.171613254497203,4.895845397760113
"catafewechu",40162,357,4,True,False,"",""
"catafewechu",40163,357,4,True,False,"",""
"fiahlamuawetulko",40164,357,2,True,True,18.927680099104485,7.294733172868396
"wefirtipe",40165,357,2,True,True,16.0579288723088,4.795379330548536
"catafewechu",40166,357,4,True,False,"",""
"carquelihrexasorkaor",40167,357,2,True,True,20.212292285086672,6.513887765531291
"fiahlamuawetulko",40168,357,2,True,True,19.5007867917549,7.009505860137358
"fiahlamuawetulko",40169,357,2,True,False,23.75829444277282,5.691118991048358
"ixkecyn",40170,357,2,True,True,18.23928822836796,6.549873947940019
"wefirtipe",40171,357,2,True,True,10.965650708458076,4.022121930073214
"fiahlamuawetulko",40172,357,2,True,False,23.75829444277282,4.54795920546699
"wefirtipe",40173,357,2,True,True,11.640729106376414,3.4997095393696718
"urhagtoapitma",40174,357,2,True,True,30.313016080700596,7.297753155468247
"fiahlamuawetulko",40175,357,2,True,True,19.859284101760995,5.8315508396581
"wefirtipe",40176,357,2,True,True,17.051555073570878,7.612535210867417
"wawaseguadtimuj",40177,357,4,True,True,"",""
"fiahlamuawetulko",40178,357,2,True,False,23.75829444277282,6.4865351186102345
"urhagtoapitma",40179,357,2,True,True,28.497706109396372,6.532624870881826
"wudiepegcixag",40180,1405,2,True,False,23.7582944427728,8.501858942700043
"wefirtipe",40181,1405,2,True,True,5.926505752095025,2.591460389438193
"catafewechu",40182,1405,1,False,False,"",""
"catafewechu",40183,1405,2,True,False,14.436854791391177,2.4233790307868386
"fiahlamuawetulko",40184,1405,1,False,False,"",""
"wefirtipe",40185,1405,1,False,False,"",""
"catafewechu",40186,1405,2,True,True,15.559703002131808,3.450444134497135
"carquelihrexasorkaor",40187,1405,2,True,False,23.75829444277283,5.789416493591544
"fiahlamuawetulko",40188,1405,1,False,False,"",""
"fiahlamuawetulko",40189,1405,1,False,False,"",""
"ixkecyn",40190,1405,2,True,True,11.466258282306795,2.3996347620582683
"wefirtipe",40191,1405,1,False,False,"",""
"fiahlamuawetulko",40192,1405,2,True,True,10.924591785510403,4.277885173852316
"wefirtipe",40193,1405,1,False,False,"",""
"urhagtoapitma",40194,1405,2,True,False,23.75829444277284,4.4889614287392225
"fiahlamuawetulko",40195,1405,1,False,False,"",""
"wefirtipe",40196,1405,1,False,False,"",""
"wawaseguadtimuj",40197,1405,2,True,True,15.197552114127305,4.932538844089417
"fiahlamuawetulko",40198,1405,1,False,False,"",""
"urhagtoapitma",40199,1405,2,True,True,18.83756451014409,5.625138106709781
"ottowyc",40200,2025,1,False,False,"",""
"urhagtoapitma",40201,2025,1,False,False,"",""
"wawaseguadtimuj",40202,2025,1,False,False,"",""
"ottowyc",40203,2025,1,False,False,"",""
"neecygiw",40204,2025,1,False,False,"",""
"issoqovomisnaad",40205,2025,1,False,False,"",""
"semegelusytdeagis",40206,2025,1,False,False,"",""
"ecenivri",40207,2025,2,True,True,36.21628125540166,7.65858188913512
"wawaseguadtimuj",40208,2025,1,False,False,"",""
"pagwiusquech",40209,2025,1,False,False,"",""
"issoqovomisnaad",40210,2025,1,False,False,"",""
"lowmeginqodonvar",40211,2025,2,True,True,36.946961629901445,10.256689891143727
"pagwiusquech",40212,2025,1,False,False,"",""
"gelerutec",40213,2025,1,False,False,"",""
"gelerutec",40214,2025,1,False,False,"",""
"ecenivri",40215,2025,1,False,False,"",""
"gelerutec",40216,2025,1,False,False,"",""
"gelerutec",40217,2025,1,False,False,"",""
"gelerutec",40218,2025,1,False,False,"",""
"gelerutec",40219,2025,1,False,False,"",""
"ottowyc",40220,970,1,False,False,"",""
"urhagtoapitma",40221,970,1,False,False,"",""
"wawaseguadtimuj",40222,970,1,False,False,"",""
"ottowyc",40223,970,1,False,False,"",""
"neecygiw",40224,970,2,True,True,10.37764499600464,3.464881202302454
"issoqovomisnaad",40225,970,1,False,False,"",""
"semegelusytdeagis",40226,970,1,False,False,"",""
"ecenivri",40227,970,2,True,True,14.16223215774745,2.6238084332084086
"wawaseguadtimuj",40228,970,1,False,False,"",""
"pagwiusquech",40229,970,1,False,False,"",""
"issoqovomisnaad",40230,970,2,True,True,13.412313793594207,2.1273693244212817
"issoqovomisnaad",40231,970,0,True,True,"",""
"pagwiusquech",40232,970,1,False,False,"",""
"gelerutec",40233,970,1,False,False,"",""
"gelerutec",40234,970,1,False,False,"",""
"ecenivri",40235,970,2,True,True,14.972903726180308,2.202175207676419
"gelerutec",40236,970,1,False,False,"",""
"gelerutec",40237,970,1,False,False,"",""
"gelerutec",40238,970,1,False,False,"",""
"gelerutec",40239,970,1,False,False,"",""
"ottowyc",40240,1712,2,True,True,19.713801147678208,8.255527979487495
"urhagtoapitma",40241,1712,2,True,True,28.783589351771145,8.846328374107085
"wawaseguadtimuj",40242,1712,2,False,True,15.339223565201834,7.682111527593025
"ottowyc",40243,1712,2,False,True,17.507655643155402,7.781462143393462
"neecygiw",40244,1712,2,True,True,19.572037833191864,8.412302266299951
"issoqovomisnaad",40245,1712,2,True,True,28.00828767761895,6.761021201541935
"semegelusytdeagis",40246,1712,2,True,True,21.56078064280691,9.835719298396201
"ecenivri",40247,1712,2,True,True,31.72961412543958,5.006429322905216
"wawaseguadtimuj",40248,1712,2,True,True,18.178270744766312,7.580974937234827
"pagwiusquech",40249,1712,1,False,False,"",""
"issoqovomisnaad",40250,1712,2,True,True,25.595775900116532,5.844879253886393
"lowmeginqodonvar",40251,1712,2,True,True,26.31242319769765,6.811247242078107
"pagwiusquech",40252,1712,1,False,False,"",""
"gelerutec",40253,1712,1,False,False,"",""
